,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
130,42091,smoothed_wcli,2020-04-24,2020-09-03,132,0.331133,0.1859164,871.0573,county,fb-survey
131,42101,smoothed_wcli,2020-04-24,2020-09-03,132,0.4105872,0.177657,965.9426,county,fb-survey
132,42017,smoothed_wcli,2020-04-25,2020-09-03,131,0.4120503,0.2950011,715.9074,county,fb-survey
133,42029,smoothed_wcli,2020-04-25,2020-09-03,131,0.3378235,0.2021828,674.1108,county,fb-survey
134,42041,smoothed_wcli,2020-04-25,2020-09-03,131,0.2191022,0.1589673,640.8017,county,fb-survey
135,42045,smoothed_wcli,2020-04-25,2020-09-03,131,1.5622921,0.6367126,404.8046,county,fb-survey
136,42071,smoothed_wcli,2020-04-25,2020-09-03,131,0.5006443,0.1903568,1157.8598,county,fb-survey
137,42091,smoothed_wcli,2020-04-25,2020-09-03,131,0.402075,0.1963302,968.4068,county,fb-survey
138,42101,smoothed_wcli,2020-04-25,2020-09-03,131,0.4719748,0.1862741,1053.9426,county,fb-survey
139,42017,smoothed_wcli,2020-04-26,2020-09-03,130,0.445303,0.2903985,795.996,county,fb-survey
140,42029,smoothed_wcli,2020-04-26,2020-09-03,130,0.1090895,0.1112436,718.5131,county,fb-survey
141,42041,smoothed_wcli,2020-04-26,2020-09-03,130,0.2188768,0.15207,721.1583,county,fb-survey
142,42045,smoothed_wcli,2020-04-26,2020-09-03,130,1.5597458,0.6333079,449.7452,county,fb-survey
143,42071,smoothed_wcli,2020-04-26,2020-09-03,130,0.4843479,0.1854486,1295.5458,county,fb-survey
144,42091,smoothed_wcli,2020-04-26,2020-09-03,130,0.4222891,0.1950996,1067.6165,county,fb-survey
145,42101,smoothed_wcli,2020-04-26,2020-09-03,130,0.3516777,0.1565516,1139.9508,county,fb-survey
146,42017,smoothed_wcli,2020-04-27,2020-09-03,129,0.6566405,0.3293401,849.2092,county,fb-survey
147,42029,smoothed_wcli,2020-04-27,2020-09-03,129,0.1094359,0.1082485,759.0944,county,fb-survey
148,42041,smoothed_wcli,2020-04-27,2020-09-03,129,0.2098062,0.1436225,785.6631,county,fb-survey
