b1	r1
0.503	0.193
0.503	0.193
0.503	0.193
0.503	0.193
0.503	0.193
0.503	0.193
0.503	0.193
0.525	0.2
0.525	0.2
0.525	0.2
0.499	0.247
0.499	0.247
0.567	0.203
0.514	0.197
0.414	0.261
0.414	0.261
0.414	0.261
0.414	0.261
0.454	0.244
0.454	0.244
0.454	0.244
0.454	0.244
0.432	0.291
0.432	0.291
0.432	0.291
0.539	0.193
0.436	0.308
0.436	0.308
0.538	0.207
0.456	0.28
0.527	0.208
0.416	0.244
0.516	0.215
0.516	0.215
0.516	0.215
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.513	0.204
0.455	0.262
0.455	0.262
0.455	0.262
0.475	0.217
0.475	0.217
0.475	0.217
0.475	0.217
0.475	0.217
0.475	0.217
0.475	0.217
0.475	0.217
0.451	0.258
0.457	0.245
0.457	0.245
0.403	0.296
0.403	0.296
0.403	0.296
0.403	0.296
0.403	0.296
0.403	0.296
0.452	0.258
0.436	0.28
0.436	0.28
0.436	0.28
0.436	0.28
0.436	0.28
0.436	0.28
0.436	0.28
0.387	0.297
0.374	0.349
0.374	0.349
0.461	0.232
0.461	0.232
0.461	0.232
0.461	0.232
0.437	0.284
0.437	0.284
0.476	0.218
0.476	0.218
0.476	0.218
0.476	0.218
0.471	0.229
0.429	0.274
0.429	0.274
0.445	0.22
0.445	0.22
0.445	0.22
0.445	0.22
0.445	0.22
0.445	0.22
0.438	0.264
0.471	0.226
0.471	0.226
0.471	0.226
0.519	0.185
0.519	0.185
0.519	0.185
0.454	0.23
0.454	0.23
0.454	0.23
0.454	0.23
0.454	0.23
0.454	0.23
0.517	0.182
0.483	0.218
0.483	0.218
0.483	0.218
0.356	0.361
0.356	0.361
0.356	0.361
0.356	0.361
0.421	0.276
0.421	0.276
0.421	0.276
0.421	0.276
0.421	0.276
0.421	0.276
0.452	0.242
0.452	0.242
0.418	0.255
0.418	0.255
0.445	0.254
0.459	0.268
0.459	0.268
0.459	0.268
0.459	0.268
0.459	0.268
0.489	0.257
0.489	0.257
0.489	0.257
0.413	0.258
0.413	0.258
0.413	0.258
0.413	0.258
0.433	0.261
0.433	0.261
0.433	0.261
0.438	0.256
0.445	0.269
0.455	0.281
0.424	0.262
0.404	0.326
0.404	0.326
0.404	0.326
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.467	0.238
0.482	0.208
0.482	0.208
0.482	0.208
0.453	0.249
0.453	0.249
0.44	0.276
0.44	0.276
0.44	0.276
0.411	0.293
0.411	0.293
0.411	0.293
0.501	0.199
0.559	0.189
0.572	0.17
0.437	0.265
0.516	0.218
0.445	0.228
0.445	0.228
0.525	0.202
0.429	0.29
0.429	0.29
0.429	0.29
0.429	0.29
0.429	0.29
0.429	0.29
0.501	0.243
