b1	r1
0.522	0.143
0.522	0.143
0.522	0.143
0.543	0.115
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.517	0.148
0.517	0.148
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.52	0.143
0.522	0.133
0.522	0.133
0.522	0.133
0.512	0.154
0.512	0.154
0.512	0.154
0.512	0.154
0.536	0.122
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.56	0.1
0.557	0.109
0.557	0.109
0.557	0.109
0.557	0.109
0.557	0.109
0.494	0.171
0.494	0.171
0.508	0.147
0.517	0.132
0.517	0.132
0.517	0.132
0.517	0.132
0.517	0.132
0.517	0.132
0.517	0.132
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.509	0.161
0.523	0.141
0.556	0.099
0.556	0.099
0.522	0.147
0.522	0.147
0.485	0.182
0.508	0.15
0.504	0.161
0.504	0.161
0.518	0.142
0.526	0.129
0.547	0.111
0.547	0.111
0.547	0.111
0.511	0.161
0.511	0.161
0.511	0.161
0.511	0.161
0.528	0.135
0.528	0.135
0.497	0.167
0.497	0.167
0.497	0.167
0.497	0.167
0.536	0.128
0.536	0.128
0.536	0.128
0.536	0.128
0.536	0.128
0.513	0.158
0.513	0.158
0.513	0.158
0.513	0.158
0.505	0.156
0.505	0.156
0.526	0.128
0.526	0.128
0.518	0.141
0.518	0.141
0.518	0.141
0.502	0.159
0.502	0.159
0.502	0.159
0.502	0.159
0.502	0.159
0.53	0.126
0.53	0.126
0.53	0.126
0.53	0.126
0.53	0.126
0.541	0.113
0.508	0.153
0.502	0.165
0.502	0.165
0.502	0.165
0.52	0.144
0.52	0.144
0.535	0.118
0.535	0.118
0.499	0.17
0.499	0.17
0.496	0.176
0.511	0.148
0.511	0.148
0.511	0.148
0.5	0.167
0.5	0.167
0.521	0.147
0.508	0.163
0.508	0.163
0.538	0.119
0.538	0.119
0.538	0.119
0.538	0.119
0.538	0.119
0.512	0.144
0.499	0.166
0.499	0.166
0.511	0.148
0.495	0.179
0.495	0.179
0.495	0.179
0.495	0.179
0.495	0.179
0.495	0.179
0.529	0.122
0.531	0.123
0.531	0.123
0.531	0.123
0.531	0.123
0.527	0.127
0.527	0.127
0.527	0.127
0.527	0.127
0.527	0.127
0.541	0.119
0.511	0.158
0.541	0.119
0.541	0.12
0.541	0.12
0.541	0.12
0.535	0.117
0.535	0.117
0.535	0.117
0.535	0.117
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.51	0.149
0.523	0.139
0.527	0.152
0.516	0.148
0.516	0.148
0.516	0.148
0.516	0.148
0.516	0.148
0.516	0.148
0.523	0.14
0.523	0.14
0.523	0.14
0.523	0.14
0.523	0.14
0.512	0.148
0.512	0.148
0.496	0.172
0.496	0.172
0.508	0.147
0.508	0.147
0.508	0.147
0.508	0.147
0.508	0.147
0.508	0.147
0.537	0.126
0.49	0.175
0.49	0.175
0.49	0.175
0.49	0.175
0.49	0.175
0.49	0.175
0.49	0.175
0.513	0.147
0.531	0.13
0.535	0.13
0.535	0.13
0.52	0.141
0.526	0.129
0.526	0.129
0.526	0.129
0.523	0.136
0.527	0.136
0.562	0.103
0.562	0.103
0.562	0.103
0.562	0.103
0.562	0.103
0.562	0.103
0.524	0.124
0.488	0.187
0.488	0.187
0.541	0.115
0.541	0.115
0.541	0.115
0.541	0.115
0.541	0.115
0.501	0.172
0.551	0.104
0.493	0.174
0.556	0.107
0.556	0.107
0.528	0.139
0.528	0.139
0.523	0.137
0.523	0.137
0.523	0.137
0.523	0.137
0.521	0.132
0.521	0.132
0.521	0.132
0.521	0.132
0.521	0.132
0.498	0.172
0.498	0.172
0.498	0.172
0.498	0.172
0.498	0.172
0.498	0.172
0.498	0.172
0.543	0.111
0.543	0.111
0.543	0.111
0.543	0.111
0.52	0.149
0.493	0.175
0.493	0.175
0.537	0.121
0.511	0.152
0.511	0.152
0.52	0.135
0.52	0.135
0.52	0.135
0.512	0.147
