,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1683,27037,smoothed_wcli,2020-10-09,2020-11-19,41,1.4189674,0.6567831,332.3093,county,fb-survey
1684,27053,smoothed_wcli,2020-10-09,2020-11-19,41,0.6954296,0.3854364,864.5981,county,fb-survey
1685,27123,smoothed_wcli,2020-10-09,2020-11-19,41,0.3889632,0.1928814,605.7993,county,fb-survey
1686,27145,smoothed_wcli,2020-10-09,2020-11-19,41,3.7672622,1.4197582,124.15,county,fb-survey
1687,27163,smoothed_wcli,2020-10-09,2020-11-19,41,0.5739939,0.4723983,280.1645,county,fb-survey
1688,27003,smoothed_wcli,2020-10-10,2020-11-19,40,0.9553607,0.5094284,224.9488,county,fb-survey
1689,27037,smoothed_wcli,2020-10-10,2020-11-19,40,1.0853199,0.5385929,354.3781,county,fb-survey
1690,27053,smoothed_wcli,2020-10-10,2020-11-19,40,0.7315412,0.3875071,874.5907,county,fb-survey
1691,27123,smoothed_wcli,2020-10-10,2020-11-19,40,0.3556446,0.1907519,623.5196,county,fb-survey
1692,27145,smoothed_wcli,2020-10-10,2020-11-19,40,3.3540863,1.2740693,140.682,county,fb-survey
1693,27163,smoothed_wcli,2020-10-10,2020-11-19,40,0.5669877,0.4659658,289.9293,county,fb-survey
1694,27003,smoothed_wcli,2020-10-11,2020-11-19,39,0.9975335,0.5262818,228.4061,county,fb-survey
1695,27037,smoothed_wcli,2020-10-11,2020-11-19,39,0.6446319,0.3339854,366.3681,county,fb-survey
1696,27053,smoothed_wcli,2020-10-11,2020-11-19,39,0.6765368,0.3719626,914.1551,county,fb-survey
1697,27123,smoothed_wcli,2020-10-11,2020-11-19,39,0.3669072,0.1942952,619.6549,county,fb-survey
1698,27145,smoothed_wcli,2020-10-11,2020-11-19,39,3.9272874,1.4025829,145.6381,county,fb-survey
1699,27163,smoothed_wcli,2020-10-11,2020-11-19,39,0.1598442,0.2172078,290.9529,county,fb-survey
1700,27003,smoothed_wcli,2020-10-12,2020-11-19,38,0.622223,0.3965891,221.5022,county,fb-survey
1701,27037,smoothed_wcli,2020-10-12,2020-11-19,38,0.6325966,0.3377273,360.6431,county,fb-survey
1702,27053,smoothed_wcli,2020-10-12,2020-11-19,38,0.6527311,0.3592295,911.6636,county,fb-survey
1703,27123,smoothed_wcli,2020-10-12,2020-11-19,38,0.3581074,0.1886389,591.5113,county,fb-survey
1704,27145,smoothed_wcli,2020-10-12,2020-11-19,38,1.3746881,0.8493873,140.2576,county,fb-survey
1705,27163,smoothed_wcli,2020-10-12,2020-11-19,38,0.0841113,0.1793964,270.8224,county,fb-survey
1706,27003,smoothed_wcli,2020-10-13,2020-11-19,37,0.6294977,0.402277,218.1606,county,fb-survey
1707,27037,smoothed_wcli,2020-10-13,2020-11-19,37,0.8633391,0.378295,341.7171,county,fb-survey
1708,27053,smoothed_wcli,2020-10-13,2020-11-19,37,0.665286,0.3621332,888.8018,county,fb-survey
1709,27123,smoothed_wcli,2020-10-13,2020-11-19,37,0.2664638,0.1718031,567.463,county,fb-survey
1710,27145,smoothed_wcli,2020-10-13,2020-11-19,37,1.1086823,0.7981033,140.3139,county,fb-survey
1711,27163,smoothed_wcli,2020-10-13,2020-11-19,37,0.1863743,0.2099832,264.5585,county,fb-survey
1712,27003,smoothed_wcli,2020-10-14,2020-11-19,36,0.9371258,0.5042462,218.3991,county,fb-survey
1713,27037,smoothed_wcli,2020-10-14,2020-11-19,36,0.5694036,0.2890334,328.7489,county,fb-survey
1714,27053,smoothed_wcli,2020-10-14,2020-11-19,36,0.2584756,0.1743248,849.5173,county,fb-survey
1715,27123,smoothed_wcli,2020-10-14,2020-11-19,36,0.1406595,0.1518348,529.8685,county,fb-survey
1716,27145,smoothed_wcli,2020-10-14,2020-11-19,36,1.0379184,0.7744987,144.6713,county,fb-survey
1717,27163,smoothed_wcli,2020-10-14,2020-11-19,36,0.198505,0.2241433,247.8833,county,fb-survey
1718,27003,smoothed_wcli,2020-10-15,2020-11-19,35,0.8867656,0.476481,233.955,county,fb-survey
1719,27037,smoothed_wcli,2020-10-15,2020-11-19,35,0.5874744,0.297897,316.0162,county,fb-survey
